,drug,drug,value,persentage,value,persentage,personalized_weight_pagerank,Drug-protein-expression fit score
0,5282330.0,2361.0,0.44344013315217634,54.1154104287757,0.3759939793097677,45.88458957122432,0.819434112461944,9.146349647572475
0,5282330.0,128919.0,0.4264364499265046,52.04116792776345,0.39298491763086124,47.95883207223655,0.8194213675573658,9.183037122607292
0,5282330.0,11790.0,0.4380581349287639,53.47264662566257,0.3811609659984963,46.52735337433742,0.8192191009272602,9.261564542996737
0,128919.0,11790.0,0.4201552307965617,51.34526713204538,0.39813875083964695,48.65473286795462,0.8182939816362087,9.248752824525207
0,128919.0,9842945.0,0.41888063693157246,51.19686930123296,0.39929563565837023,48.80313069876704,0.8181762725899426,9.119504387762902
0,128919.0,2361.0,0.42480184121258624,51.93671924917358,0.3931201364436087,48.06328075082642,0.817921977656195,9.118528488142903
0,128919.0,24882195.0,0.4211821551656452,51.497204334869444,0.39669167042464454,48.502795665130556,0.8178738255902898,9.164630724897574
0,5282330.0,24882195.0,0.4376707663901425,53.51625265850822,0.38015698620486266,46.48374734149178,0.8178277525950052,9.18508328103631
0,5282330.0,9842945.0,0.4349809268937261,53.19343509773774,0.3827533030812532,46.80656490226226,0.8177342299749792,9.145253968868355
0,9842945.0,11790.0,0.4096633513799131,50.14752361196143,0.40725306217993446,49.85247638803857,0.8169164135598476,9.208938652810655
0,128919.0,25019940.0,0.412528243893866,50.50343823664571,0.4043037546739705,49.4965617633543,0.8168319985678365,9.052987556269334
0,25019940.0,2361.0,0.4213168638513859,51.59367666446818,0.39528875739820557,48.406323335531816,0.8166056212495915,9.004203379003123
0,25019940.0,11790.0,0.4159301840498754,50.938100486855475,0.40061024457723005,49.06189951314453,0.8165404286271054,9.135349187265959
0,9842945.0,2361.0,0.41430706764978464,50.74096052802015,0.40220697413899104,49.25903947197984,0.8165140417887757,9.07164846722283
0,11790.0,24882195.0,0.40950145758012124,50.1535841206791,0.40699344454847347,49.8464158793209,0.8164949021285948,9.256306545688508
0,128919.0,53472683.0,0.41414559074853924,50.72338675574923,0.4023329948451131,49.276613244250775,0.8164785855936523,9.13276351285332
0,9842945.0,24882195.0,0.4106694807452162,50.30043720225358,0.40576374247698116,49.699562797746424,0.8164332232221974,9.120968382554533
0,11790.0,2361.0,0.4129754770076823,50.58671329632093,0.40339595750043233,49.41328670367908,0.8163714345081146,9.212015201420217
0,53472683.0,2361.0,0.41934172549315446,51.37809014705493,0.39684611701502376,48.62190985294508,0.8161878425081782,9.091802244906864
0,24882195.0,2361.0,0.4116267159768519,50.439181145389796,0.40445853090760325,49.5608188546102,0.8160852468844552,9.121754044113484
0,128919.0,8223.0,0.41803945851976704,51.22506776618179,0.398044300369376,48.77493223381822,0.816083758889143,9.043008089331101
0,128919.0,46215462.0,0.4168903226348609,51.08451108033391,0.3991893731838427,48.91548891966609,0.8160796958187035,9.176109533093166
0,53472683.0,11790.0,0.41392999028489647,50.72216955504664,0.40214312708378325,49.27783044495336,0.8160731173686797,9.218252108840638
0,128919.0,25154249.0,0.41700281192497846,51.099997064370704,0.39904970447669513,48.900002935629296,0.8160525164016736,9.166633949754154
0,128919.0,104903.0,0.41856866668379455,51.29983330104957,0.39735731153031173,48.70016669895043,0.8159259782141063,9.109934354175847
0,128919.0,656932.0,0.4185290111959782,51.29877068408037,0.3973365653369523,48.70122931591963,0.8158655765329305,9.098325561677225
0,128919.0,10531.0,0.4196879433394035,51.44299210999412,0.3961431856937547,48.557007890005885,0.8158311290331581,9.078985482299048
0,128919.0,15991573.0,0.4185906547801716,51.30909024239925,0.39723097215304054,48.69090975760074,0.8158216269332121,9.17770286695905
0,128919.0,89670174.0,0.41906743303676686,51.368054573737254,0.3967458900767423,48.631945426262746,0.8158133231135092,9.145825817850776
0,46215462.0,2361.0,0.41620601306581895,51.01789074000534,0.39959802553480817,48.98210925999465,0.8158040386006271,9.136394149005108
0,8223.0,2361.0,0.41502385237109146,50.873357725125196,0.40077418206083015,49.12664227487481,0.8157980344319216,8.992736591707411
0,128919.0,25171648.0,0.41971729799727914,51.44994284994418,0.39606066937850865,48.550057150055814,0.8157779673757878,9.097402664401324
0,25154249.0,2361.0,0.41608472660800605,51.00569540704104,0.39967657864922607,48.99430459295896,0.8157613052572321,9.126181715209228
0,11790.0,8223.0,0.4060831051135728,49.78197148120416,0.40964012365990965,50.21802851879584,0.8157232287734825,9.127721373199252
0,128919.0,6918296.0,0.42010344005908257,51.50109419526338,0.39561406385701875,48.498905804736616,0.8157175039161013,9.081745535266542
0,128919.0,11635763.0,0.42018327556142665,51.511303763810396,0.3955275390746206,48.48869623618961,0.8157108146360472,9.133760499806375
0,11790.0,25154249.0,0.4049857099329226,49.65066926797876,0.41068448324634704,50.349330732021244,0.8156701931792696,9.25296286392473
0,46215462.0,11790.0,0.410792131079302,50.36350397671753,0.4048622587923925,49.63649602328246,0.8156543898716946,9.263365745093358
0,104903.0,2361.0,0.41435014401052095,50.802013014539014,0.4012674258915579,49.19798698546098,0.8156175699020789,9.065314878512556
0,128919.0,11567682.0,0.42047452519552886,51.55304161508383,0.3951408333219458,48.44695838491618,0.8156153585174746,9.098762969306085
0,10531.0,2361.0,0.4131269284093325,50.657239041810215,0.402406914776152,49.34276095818979,0.8155338431854845,9.030838484994593
0,15991573.0,2361.0,0.4142636850926507,50.79759065742242,0.40125468837989026,49.20240934257758,0.815518373472541,9.13782988308451
0,11790.0,104903.0,0.40656630726632714,49.85414797109683,0.4089451873881112,50.145852028903164,0.8155114946544384,9.196122586854878
0,656932.0,2361.0,0.4143245639930843,50.80561045954409,0.40118490483419417,49.1943895404559,0.8155094688272785,9.054973633174328
0,89670174.0,2361.0,0.4137620003259461,50.73680015385813,0.40174469121002543,49.26319984614188,0.8155066915359716,9.10341667801808
0,25171648.0,2361.0,0.4130703259523448,50.65432712752039,0.40239865641604305,49.345672872479604,0.8154689823683878,9.05095789478484
0,11790.0,10531.0,0.4077110551326521,49.998641479826546,0.4077332110823718,50.00135852017347,0.8154442662150239,9.164521952302428
0,11790.0,656932.0,0.4064980611066334,49.85166773603195,0.4089171086707729,50.14833226396805,0.8154151697774064,9.186028278010934
0,11790.0,15991573.0,0.40655050040966517,49.85844093812846,0.40885907269385724,50.14155906187153,0.8154095731035225,9.265175383060892
0,2361.0,11635763.0,0.40288637635345326,49.40922208372167,0.4125208682106904,50.590777916278334,0.8154072445641436,9.089601186976832
0,11790.0,89670174.0,0.40704184277656574,49.91927535957766,0.4083583004438015,50.08072464042234,0.8154001432203672,9.232581988297762
0,11790.0,25171648.0,0.4077138805979964,50.00210458815931,0.40767955925042265,49.99789541184069,0.815393439848419,9.1833737494807
0,2361.0,6918296.0,0.4027653040407328,49.396063815892724,0.4126140459048529,50.603936184107276,0.8153793499455857,9.034970072310937
0,11790.0,6918296.0,0.40809181773953435,50.052911046377424,0.4072290281577393,49.94708895362258,0.8153208458972736,9.16787148262221
0,11790.0,11635763.0,0.40817980424047234,50.06523958957314,0.4071160129505875,49.93476041042687,0.8152958171910598,9.220083397623315
0,11567682.0,2361.0,0.4121643929680339,50.55500634381341,0.40311469168877545,49.44499365618658,0.8152790846568094,9.053037341006268
0,11790.0,11567682.0,0.4084509185479705,50.10270145194054,0.40677641792562125,49.89729854805945,0.8152273364735918,9.185922190817319
0,25019940.0,24882195.0,0.41553758037811506,50.981253031847594,0.39954160200002686,49.01874696815241,0.8150791823781419,9.050826635655786
0,25019940.0,9842945.0,0.4128381762130381,50.65404419892997,0.4021770565129582,49.34595580107003,0.8150152327259963,9.006904613319987
0,53472683.0,9842945.0,0.4108740484035099,50.43357752199335,0.4038094791022153,49.56642247800666,0.8146835275057251,9.089512631136113
0,53472683.0,24882195.0,0.41355592358755544,50.763644296938615,0.40111356934421105,49.23635570306138,0.8146694929317665,9.134676442430282
0,8223.0,24882195.0,0.40925828516501256,50.258990750203424,0.40504036877951793,49.741009249796576,0.8142986539445305,9.040544337763086
0,46215462.0,24882195.0,0.41042260092275573,50.40259601007388,0.40386601397463023,49.597403989926114,0.814288614897386,9.178772598987953
0,46215462.0,9842945.0,0.4077323641801567,50.073772127363625,0.40653096541898237,49.926227872636375,0.814263329599139,9.134554842540197
0,9842945.0,8223.0,0.4076715679612186,50.067610012463035,0.4065705495669385,49.932389987536965,0.8142421175281571,8.995463194262857
0,25154249.0,24882195.0,0.41029422047235425,50.389729775327694,0.4039475353412411,49.61027022467231,0.8142417558135954,9.169061412025659
0,9842945.0,25154249.0,0.4066305470410962,49.941106596408034,0.40758959094507874,50.058893403591966,0.8142201379861749,9.124891584703313
0,104903.0,24882195.0,0.40857404837175687,50.18652501932646,0.40553700676588816,49.81347498067354,0.814111055137645,9.110328485557309
0,9842945.0,104903.0,0.4082024394723926,50.141829131693775,0.4058931899476657,49.858170868306225,0.8140956294200583,9.06529644029712
0,9842945.0,656932.0,0.4081749207463783,50.141400788515334,0.4058727810080348,49.85859921148466,0.8140477017544131,9.05235078039409
0,656932.0,24882195.0,0.4085490795860799,50.188466095708485,0.40548073915152455,49.81153390429151,0.8140298187376045,9.0995067416105
0,10531.0,24882195.0,0.40735661633160714,50.042030294458606,0.4066723387979687,49.957969705541394,0.8140289551295758,9.077682037921806
0,15991573.0,24882195.0,0.4084710238973987,50.18028686405353,0.4055359286814344,49.81971313594646,0.8140069525788332,9.180523026342284
0,89670174.0,24882195.0,0.407977600390723,50.120389679155146,0.40601766780727966,49.87961032084485,0.8139952681980027,9.147374407771029
0,9842945.0,15991573.0,0.4082151722072742,50.150217120633286,0.4057696829835569,49.84978287936673,0.8139848551908311,9.13611240530235
0,9842945.0,10531.0,0.40931253533799966,50.28519999550574,0.404669581417193,49.714800004494265,0.8139821167551926,9.03304848418563
0,9842945.0,89670174.0,0.40869308818981964,50.209491017484574,0.4052826759689914,49.79050898251543,0.813975764158811,9.102848487681054
0,24882195.0,25171648.0,0.4066787907445133,49.96264585466104,0.4072868905917445,50.03735414533896,0.8139656813362578,9.097016516552904
0,9842945.0,25171648.0,0.40933595177334753,50.29146956824746,0.4045912515625241,49.708530431752536,0.8139272033358717,9.052177842972384
0,24882195.0,11635763.0,0.4071481777242723,50.024909932347754,0.40674269839102256,49.975090067652246,0.8138908761152949,9.134460822463247
0,24882195.0,6918296.0,0.4070490800717892,50.013113532605225,0.406835622000239,49.98688646739479,0.8138847020720281,9.081292349406992
0,9842945.0,6918296.0,0.40972496642729955,50.34287584964794,0.404143847207758,49.65712415035206,0.8138688136350576,9.035550117912289
0,9842945.0,11635763.0,0.409807695090991,50.35331927490023,0.4040566161248717,49.64668072509976,0.8138643112158628,9.090420358510046
0,11567682.0,24882195.0,0.4063777981476975,49.93618892623762,0.4074163797539671,50.06381107376238,0.8137941779016646,9.09892718724526
0,9842945.0,11567682.0,0.41008917966920705,50.394506441094,0.40366852653743907,49.605493558906,0.8137577062066461,9.053040285098755
0,5282330.0,25019940.0,0.4188497567208444,52.618068929649255,0.3771691114000089,47.38193107035074,0.7960188681208533,9.056011413426493
0,5282330.0,53472683.0,0.4205041574303884,52.847769799871855,0.3751853466353216,47.15223020012815,0.7956895040657099,9.126125083169098
0,5282330.0,25154249.0,0.4234196729379888,53.23230500963695,0.37199896027981894,46.767694990363054,0.7954186332178077,9.152630114433304
0,5282330.0,46215462.0,0.42328398067362655,53.22103505833571,0.37204812853782326,46.77896494166429,0.7953321092114498,9.16369743522231
0,5282330.0,8223.0,0.4243737566817756,53.36000189966766,0.3709293572118893,46.63999810033234,0.7953031138936649,9.048022129426919
0,5282330.0,15991573.0,0.4250156540874223,53.448322730741666,0.37017422722753934,46.55167726925834,0.7951898813149616,9.162633640499136
0,5282330.0,104903.0,0.4249411078445089,53.439670587215254,0.3702380225189379,46.56032941278475,0.7951791303634468,9.106334401925093
0,5282330.0,656932.0,0.4249142447710479,53.43893465472551,0.37022556764561576,46.56106534527449,0.7951398124166636,9.094952846037074
0,5282330.0,89670174.0,0.4254691840314867,53.50928117683347,0.3696623794545336,46.49071882316654,0.7951315634860203,9.136330189119567
0,5282330.0,25171648.0,0.4261085694171311,53.59181035344372,0.36899158974319496,46.40818964655629,0.7951001591603261,9.093812873620815
0,5282330.0,10531.0,0.42604272233738466,53.58423992574501,0.369046884098721,46.41576007425498,0.7950896064361057,9.07936373181119
0,5282330.0,6918296.0,0.42649232201385645,53.64328190887936,0.3685603049643241,46.356718091120634,0.7950526269781806,9.079868258360117
0,5282330.0,11567682.0,0.42690476955789386,53.69738507325388,0.36811489289961896,46.302614926746124,0.7950196624575128,9.09260684504038
0,5282330.0,11635763.0,0.42655624280287424,53.654528058065125,0.3684488727788966,46.34547194193489,0.7950051155817708,9.12700169484292
0,25019940.0,53472683.0,0.39838719344163753,50.22875780829097,0.39475842835966063,49.77124219170902,0.7931456218012982,8.99509230713756
0,25019940.0,25154249.0,0.40129502167711917,50.61532825354135,0.391537970864112,49.38467174645865,0.7928329925412312,9.023061696856901
0,25019940.0,46215462.0,0.40116691967557905,50.600430941016036,0.3916463275934249,49.399569058983964,0.7928132472690039,9.034608744211326
0,25019940.0,8223.0,0.4022347742869568,50.74350443938977,0.39044751821691104,49.25649556061022,0.7926822925038679,8.90606700426018
0,25019940.0,15991573.0,0.40288737446917716,50.83009061483072,0.3897285142611618,49.16990938516928,0.792615888730339,9.033005133474468
0,25019940.0,104903.0,0.4028016765190352,50.82173499121027,0.3897759019298323,49.178265008789715,0.7925775784488676,8.971082337505944
0,25019940.0,656932.0,0.40278889775539223,50.82055596590437,0.38978192344070844,49.179444034095624,0.7925708211961007,8.957171508793339
0,25019940.0,89670174.0,0.40333162514085796,50.891600649907694,0.389199205075011,49.10839935009231,0.7925308302158689,9.004140279334159
0,53472683.0,25154249.0,0.39931896881438034,50.38755782956226,0.3931762145503131,49.612442170437745,0.7924951833646934,9.099705286624113
0,25019940.0,25171648.0,0.40396357058276544,50.97564716762433,0.38850026858028275,49.02435283237566,0.7924638391630482,8.95651198825738
0,25019940.0,10531.0,0.40389793872124635,50.967986575195134,0.38855623861879707,49.032013424804866,0.7924541773400434,8.940664272709796
0,53472683.0,46215462.0,0.39916043632372517,50.37185172830544,0.39326712515784934,49.628148271694556,0.7924275614815746,9.111914029671405
0,25019940.0,6918296.0,0.4043496227865614,51.028599595152826,0.3880484167335556,48.97140040484717,0.792398039520117,8.940935951896643
0,25019940.0,11567682.0,0.4047631837277181,51.081161717802814,0.3876290996816273,48.91883828219719,0.7923922834093453,8.953665808923784
0,25019940.0,11635763.0,0.40441607096284404,51.038622938719094,0.3879565434950679,48.961377061280906,0.792372614457912,8.994002154074023
0,53472683.0,8223.0,0.40025757207380835,50.51456365125843,0.3921031713290243,49.48543634874157,0.7923607434028326,8.985553017056601
0,53472683.0,15991573.0,0.4008982112498789,50.60189695557615,0.39136104259159465,49.398103044423856,0.7922592538414736,9.110248200268767
0,53472683.0,104903.0,0.40080409225208696,50.59323644411275,0.39140474913095197,49.40676355588726,0.7922088413830389,9.049773015699124
0,53472683.0,89670174.0,0.4013362009838279,50.66261433203842,0.3908380803383022,49.33738566796157,0.7921742813221301,9.081820088537686
0,53472683.0,656932.0,0.40077304650118273,50.593365398519374,0.39137241238325715,49.406634601480626,0.7921454588844399,9.038762504303223
0,53472683.0,25171648.0,0.40198111958314536,50.74637074819626,0.39015655185305964,49.253629251803744,0.792137671436205,9.035058894515148
0,53472683.0,10531.0,0.40191663468226496,50.73894365957632,0.3902098971171577,49.261056340423686,0.7921265317994226,9.019298042433821
0,46215462.0,25154249.0,0.3961868012988745,50.015825285249264,0.3959360898847655,49.984174714750736,0.79212289118364,9.141186528507545
0,25154249.0,8223.0,0.3970566395253926,50.1269529010221,0.3950454463711881,49.873047098977906,0.7921020858965807,9.012489754897267
0,53472683.0,11567682.0,0.4027884804621943,50.85325699864084,0.38927185988721474,49.14674300135916,0.7920603403494091,9.033628764482062
0,53472683.0,6918296.0,0.40236075134368515,50.79962871011398,0.38969376078619755,49.20037128988601,0.7920545121298828,9.020608698848577
0,53472683.0,11635763.0,0.4024247670643535,50.809349537508304,0.38960420147671565,49.190650462491696,0.7920289685410691,9.071251501787204
0,46215462.0,8223.0,0.39713376113732424,50.142814851659665,0.3948715586920224,49.857185148340335,0.7920053198293466,9.025854328111194
0,25154249.0,104903.0,0.3975943991276063,50.20483084839547,0.3943501058309504,49.795169151604526,0.7919445049585567,9.077256580298672
0,25154249.0,656932.0,0.39758028582743576,50.20451315468276,0.39434111893247087,49.79548684531725,0.7919214047599066,9.06458604239682
0,25154249.0,15991573.0,0.39763778951782996,50.21515757530378,0.3942302613222445,49.78484242469624,0.7918680508400744,9.142038620222172
0,46215462.0,15991573.0,0.39775942661060115,50.23062596657841,0.39410692774312617,49.76937403342159,0.7918663543537273,9.152227349433883
0,46215462.0,104903.0,0.39768094252483677,50.22134005192001,0.39417555137537535,49.778659948079984,0.7918564939002122,9.09011549683264
0,8223.0,15991573.0,0.3966189344172521,50.08723681312284,0.395237354036133,49.912763186877164,0.7918562884533851,9.023021576943707
0,25154249.0,10531.0,0.3987050466997826,50.351454669705966,0.39313910023737464,49.64854533029404,0.7918441469371572,9.047403134659932
0,25154249.0,89670174.0,0.398101663406742,50.27552293345087,0.39373826222407543,49.72447706654912,0.7918399256308175,9.111722316962881
0,46215462.0,656932.0,0.3976604701867988,50.22177878873398,0.3941483422003964,49.77822121126602,0.7918088123871951,9.077835555877769
0,25154249.0,25171648.0,0.3987474580803718,50.35946003974024,0.3930550309965715,49.640539960259765,0.7918024890769433,9.06467952120979
0,46215462.0,89670174.0,0.39820483724539457,50.29097817426639,0.3935968967864039,49.709021825733615,0.7918017340317984,9.12316619612047
0,46215462.0,25171648.0,0.39885226254146927,50.37471750370175,0.392918455601337,49.62528249629825,0.7917707181428062,9.076333696029913
0,8223.0,104903.0,0.39650276986546973,50.078467357194555,0.39526021888044266,49.92153264280545,0.7917629887459123,8.961123298155087
0,46215462.0,10531.0,0.39878969897792155,50.36748748156536,0.3929704600410877,49.63251251843463,0.7917601590190093,9.060380442288457
0,8223.0,89670174.0,0.3970454129460673,50.14807440092731,0.3947006664182989,49.85192559907269,0.7917460793643663,8.994160314913914
0,25154249.0,6918296.0,0.3991350349642952,50.412251861516374,0.3926070916535127,49.587748138483626,0.791742126617808,9.049198651132576
0,8223.0,656932.0,0.39648805816595717,50.07800042672266,0.395252935458826,49.92199957327733,0.7917409936247832,8.94707201543728
0,25154249.0,11635763.0,0.39920196382484974,50.42229890615128,0.3925151384989973,49.577701093848724,0.791717102323847,9.100657802989673
0,46215462.0,6918296.0,0.39924001146710325,50.42731986998766,0.39247371136494236,49.57268013001233,0.7917137228320457,9.061020459350955
0,15991573.0,104903.0,0.395775515431007,49.99071327288715,0.3959225611108593,50.00928672711286,0.7916980765418662,9.088010564078635
0,46215462.0,11567682.0,0.3996531269082515,50.481641148660565,0.39202701227608155,49.51835885133943,0.7916801391843331,9.075173849117792
0,8223.0,25171648.0,0.39767573825886143,50.2319539825767,0.39400307717562877,49.768046017423295,0.7916788154344903,8.94538309633295
0,25154249.0,11567682.0,0.39952827776502936,50.466138480546014,0.3921476653409443,49.533861519453986,0.7916759431059737,9.064596569195015
0,15991573.0,656932.0,0.39575891173644134,49.99075494517206,0.39590529131569213,50.00924505482794,0.7916642030521335,9.075479515025435
0,46215462.0,11635763.0,0.39929631480031275,50.437979451249745,0.3923617158038832,49.562020548750255,0.7916580306041959,9.112855791221747
0,8223.0,10531.0,0.39759601129766775,50.224560583564724,0.39404060369299765,49.775439416435276,0.7916366149906654,8.929931981060964
0,8223.0,11567682.0,0.39849015404982924,50.33815066234039,0.3931363733584426,49.66184933765961,0.7916265274082719,8.941746024564614
0,8223.0,6918296.0,0.3980605291143377,50.28475287919908,0.39355224876012695,49.715247120800925,0.7916127778744646,8.929497238923684
0,15991573.0,89670174.0,0.3962815457823407,50.06068878299667,0.3953207182219441,49.93931121700333,0.7916022640042848,9.122424509548967
0,104903.0,89670174.0,0.3963522987597157,50.069726243319096,0.39524839191232847,49.93027375668091,0.7916006906720442,9.059285462451124
0,15991573.0,10531.0,0.39688616152820017,50.13726961818256,0.39471291147809534,49.862730381817435,0.7915990730062955,9.058068932628919
0,656932.0,104903.0,0.39579756789517145,49.999929263160396,0.3957986877955189,50.00007073683961,0.7915962556906904,9.013534400097065
0,656932.0,89670174.0,0.3963369287011834,50.069287765171225,0.39523999677863136,49.930712234828775,0.7915769254798148,9.046139257011024
0,8223.0,11635763.0,0.398121531051566,50.29517539977574,0.3934484910968033,49.70482460022427,0.7915700221483692,8.98419938338333
0,15991573.0,25171648.0,0.396929090387965,50.14460171598949,0.39463984585786255,49.85539828401051,0.7915689362458276,9.075189632348668
0,104903.0,25171648.0,0.3969927957040318,50.153668254172004,0.39456006478092015,49.84633174582799,0.791552860484952,9.011496934694232
0,656932.0,25171648.0,0.39698270834585847,50.15332985680708,0.39455537991126205,49.84667014319291,0.7915380882571206,8.997648197233277
0,104903.0,10531.0,0.39691878037569184,50.14612099671599,0.3946056137079213,49.85387900328399,0.7915243940836132,8.995916653317884
0,656932.0,10531.0,0.39691472337078254,50.14603493247083,0.3946029388038796,49.85396506752917,0.7915176621746621,8.981413508887577
0,15991573.0,6918296.0,0.39731873548574925,50.19744056802211,0.39419320414660336,49.80255943197788,0.7915119396323527,9.05962854507054
0,89670174.0,10531.0,0.3963528855841251,50.07649214708577,0.3951420226853054,49.92350785291423,0.7914949082694305,9.02918595375925
0,89670174.0,25171648.0,0.396410758493677,50.08385027301865,0.39508341843711076,49.91614972698135,0.7914941769307877,9.045482823596013
0,104903.0,11567682.0,0.3978086471138814,50.26059421256783,0.39368348175237067,49.73940578743217,0.7914921288662521,9.00893545604912
0,104903.0,6918296.0,0.3973763817905559,50.20660219336375,0.3941059421080341,49.79339780663625,0.79148232389859,8.996093929080615
0,15991573.0,11635763.0,0.3973837977347331,50.207892004495676,0.39409296392487,49.79210799550434,0.791476761659603,9.111418429469898
0,656932.0,6918296.0,0.3973590031754238,50.20647598559602,0.3940906960415139,49.79352401440397,0.7914496992169378,8.983110338648002
0,15991573.0,11567682.0,0.3977087368759934,50.25097189165624,0.3937361285755138,49.749028108343765,0.7914448654515072,9.075057486609893
0,656932.0,11567682.0,0.3977874667841552,50.2609746957627,0.3936565296604484,49.73902530423731,0.7914439964446036,8.996433587631358
0,656932.0,11635763.0,0.39742808448429834,50.21592401221181,0.394010273570508,49.7840759877882,0.7914383580548063,9.03475574954886
0,104903.0,11635763.0,0.39743269431931333,50.216729904707705,0.3940021423844898,49.78327009529229,0.7914348367038031,9.049217218171231
0,10531.0,25171648.0,0.39577618348984295,50.00745982634245,0.39565810424288406,49.99254017365756,0.791434287732727,8.98080484813807
0,89670174.0,6918296.0,0.3967987516199433,50.136824211520015,0.394633011081872,49.86317578847999,0.7914317627018153,9.029880373129053
0,89670174.0,11567682.0,0.39721036042333424,50.190436405151466,0.39419610836474184,49.809563594848534,0.7914064687880761,9.043962114994606
0,89670174.0,11635763.0,0.3968575843643496,50.14715215955948,0.39452850093440883,49.85284784044052,0.7913860852987584,9.082577051668125
0,11567682.0,10531.0,0.39479113618684614,49.88617363477747,0.3965927431965646,50.113826365222536,0.7913838793834107,8.97736429632903
0,25171648.0,6918296.0,0.39610760144188434,50.05300825404799,0.3952686120144758,49.94699174595202,0.7913762134563601,8.981228152974968
0,10531.0,6918296.0,0.39616406872650983,50.06036465988938,0.3952086498264862,49.93963534011063,0.791372718552996,8.964755021199482
0,11567682.0,25171648.0,0.3948353552928764,49.89354112792183,0.3965202918851015,50.106458872078164,0.7913556471779779,8.994953751542582
0,25171648.0,11635763.0,0.3961691230252584,50.063220386134276,0.3951685495607887,49.93677961386573,0.791337672586047,9.035071224470967
0,10531.0,11635763.0,0.39621747223647946,50.0706816587043,0.3950988412445472,49.929318341295705,0.7913163134810266,9.019467005738731
0,11567682.0,6918296.0,0.3952212284358154,49.94636938247789,0.3960699771557292,50.05363061752211,0.7912912055915446,8.979173747897935
0,11567682.0,11635763.0,0.3952982271484632,49.95664191043792,0.3959843972063772,50.04335808956209,0.7912826243548403,9.03229827176997
0,11635763.0,6918296.0,0.3955585113367842,49.98980388701733,0.3957198706124462,50.01019611298267,0.7912783819492304,9.019110395432536
